,frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input
1019,1019.0,87.02594757080078,100.64761352539062,479.7093505859375,465.4418029785156,0.8042117953300476,272.82725858688354,268.0743370652199,267.0579077601433,267.33140674233437,267.1259118318558,268.6302312016487,270.16693663597107,271.40648660063744,286.2924479544163,301.8544017672539,323.6123061776161,347.3987044095993,373.1677495241165,400.95585918426514,423.59005320072174,439.3552029132843,453.70366221666336,320.3486438393593,325.77317637205124,328.6561691761017,328.4363970756531,326.98867002129555,303.8689349293709,315.3905272781849,328.9103597998619,340.1990357041359,357.34295880794525,320.7400087714195,319.100330978632,316.6359247267246,312.5802531838417,298.36863499879837,301.9212063550949,304.8977089226246,308.05841556191444,311.2107757925987,321.67500644922256,319.9933300614357,321.9691298902035,319.18301206827164,321.4636807143688,319.2392212152481,331.02778202295303,325.58365792036057,325.61794316768646,331.60606652498245,331.5604194998741,332.4851882457733,296.9023159444332,291.83821165561676,289.3527144789696,284.19948187470436,283.9123221039772,279.2215738296509,271.52306976914406,271.80301597714424,276.47542214393616,276.52100253105164,278.640307277441,288.3559100627899,297.6679365038872,283.9061914086342,279.7456649839878,277.5654364526272,272.29312175512314,281.1590401530266,283.2805272936821,285.7601436674595,184.54531717300415,195.98840028047562,210.34699523448944,224.25331538915634,231.9154527783394,240.01748657226562,253.4988278746605,265.84046816825867,273.7443333864212,276.9636300802231,280.2053475379944,277.39350950717926,271.42387318611145,259.42990708351135,239.14272129535675,217.88253021240234,199.14398950338364,171.95883858203888,170.474396109581,177.25130689144135,186.0288963317871,192.49529349803925,181.11359453201294,177.28126895427704,174.3165609240532,172.20763796567917,179.135527074337,191.09753787517548,197.68048238754272,206.2481850385666,215.54753333330154,224.16999292373657,226.28056633472443,226.49233210086823,226.84646844863892,230.6215233206749,175.50313478708267,176.80003505945206,180.46560144424438,185.55497521162033,183.28938621282578,180.74069380760193,192.80922228097916,188.07827603816986,187.1070989370346,186.78752052783966,187.47421038150787,189.89522123336792,240.30305296182632,238.43701314926147,235.11081790924072,236.6744948029518,236.32876306772232,246.73472714424133,257.7561323046684,256.10434663295746,250.89727020263672,249.1517134308815,246.98629420995712,244.7417675256729,242.53132903575897,245.80581432580948,247.34280467033386,247.69424951076508,257.222464799881,236.67768144607544,236.2452882528305,234.96715235710144,0.4168850947454393,0.3125966491937323,0.6508984997441716,0.23013456396617513,0.2890056447388477,0.4400671878099079,0.2874481683134676,0.34940032853383257,0.37699127003929,0.16176364377948446,0.18735424236658615,0.5049690070021967,0.44321687813070637,0.10838383411878613,0.2768889203391033,0.42569114400519464,0.2916455508353805,0.32819845573589956,0.35552099893808564,0.5625889216794229,0.49701669812202454,0.4140642583370209,0.029817083850502968,0.00204463885165751,0.01573256403207779,0.023750213906168938,0.017574569210410118,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
1020,1020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
1021,1021.0,102.27893829345703,73.30035400390625,468.73590087890625,469.313232421875,0.5301316380500793,235.8280569911003,235.27711135149002,238.54110687971115,243.08166003227234,250.27428925037384,261.1668583750725,276.39353543519974,294.9054163098335,321.37859255075455,342.9087280035019,364.5639990568161,386.25037783384323,408.89612954854965,432.8663253188133,455.5551983118057,470.6440215110779,480.28513395786285,272.5764801502228,283.414300352335,290.2426470518112,297.24101239442825,301.1628003716469,302.34125289320946,313.69110891222954,328.4126629829407,345.7605713605881,369.79328459501266,315.4948031902313,313.8806915283203,311.10113084316254,307.62961626052856,297.95422491431236,304.5249010026455,311.59637117385864,319.0857653915882,325.4775972366333,278.6099020242691,282.8316429555416,290.02474197745323,297.1941326856613,292.4928059577942,285.3128446638584,345.7790279388428,346.02406418323517,351.46157348155975,369.10985428094864,360.10129910707474,355.1435266137123,283.53911715745926,284.5928703248501,288.9755861759186,292.303575694561,297.7985017299652,306.17292243242264,312.04407742619514,314.7532178759575,315.51768934726715,309.4012296497822,301.36186295747757,293.2033842206001,288.77667459845543,290.81260296702385,295.0011891722679,300.4853936135769,307.32874047756195,312.8710160255432,307.97443547844887,301.9529936015606,174.18415573239326,198.64796036481857,223.6287513077259,246.51678317785263,262.4646781682968,278.8715615272522,295.23205733299255,305.4560036659241,308.39872419834137,304.3606579899788,296.4307624697685,282.8528448343277,267.02372682094574,247.12134692072868,219.66642263531685,190.42089289426804,161.42001834511757,149.92669200897217,146.91783276200294,151.1369670331478,156.70906260609627,160.72705364227295,138.26645958423615,129.92927567660809,123.2004546225071,117.23652867972851,120.6603243201971,154.20906239748,168.83803072571754,185.20327869057655,202.70383366942406,224.3368230164051,224.8863319158554,223.39307391643524,221.99039044976234,220.8636967241764,160.4203503727913,154.73097637295723,154.60870277881622,159.184897005558,160.85931757092476,161.75495105981827,148.6811538040638,137.84531973302364,133.64516034722328,134.28296220302582,137.58767710626125,142.68513053655624,257.97353678941727,254.19673132896423,248.22707444429398,248.64993560314178,244.6439464688301,249.98256522417068,256.89128655195236,269.7705017924309,277.1687495112419,279.995609164238,280.3188369870186,274.57439464330673,259.6027443408966,264.8144588470459,264.23399341106415,261.16215455532074,260.18223774433136,255.10595977306366,259.5695332288742,259.8186435699463,0.27808682180890043,0.18718289901225146,0.5837864770634398,0.10875111836356934,0.29349816445940374,0.6009455263710712,0.5279381428643126,0.45935442140051475,0.38702755610544065,0.29088776718597104,0.5287205860587011,0.3441319729667159,0.46150678641562826,0.19115237300427182,0.32293964290924787,0.5802605002506421,0.5469626885358443,0.2812683639940539,0.22839847282154235,0.19489422645821386,0.008647210896015167,0.01601489633321762,0.22594332695007324,0.04308371990919113,0.326716810464859,0.3382681608200073,0.04132591933012009,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
1022,1022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
1023,1023.0,103.19154357910156,42.9191780090332,435.202880859375,500.54193115234375,0.8711137771606445,180.51681080460548,175.09930881857872,175.19217386841774,180.7730859220028,194.57601511478424,215.29118704795837,242.37749680876732,273.0691152215004,310.1224259734154,344.5317792892456,378.5955461859703,412.3516956567764,444.87120312452316,476.4280812740326,503.5003163218498,520.7059125900269,530.8439455032349,226.7299385368824,246.15310481190681,267.0890143811703,285.52585968375206,299.79210099577904,323.00812965631485,345.35007655620575,369.4316455125809,393.6972612142563,417.4964318871498,312.06786927580833,309.0414007306099,305.3449103832245,301.250665217638,276.2336967587471,287.94510489702225,301.60429432988167,314.87946075201035,326.3910173177719,238.34751525521278,252.323237657547,267.02461048960686,279.2723696231842,265.6458029747009,251.2539179623127,351.42667412757874,363.6349523663521,377.2187493443489,398.984490275383,380.1227850317955,366.048352599144,257.23001304268837,261.17596715688705,273.09396028518677,283.86502796411514,297.09737795591354,307.4183197915554,310.58118680119514,312.99136060476303,308.5370958149433,294.1653019487858,277.000012665987,267.4073865711689,263.51109141111374,268.96356976032257,282.0905542373657,295.20341724157333,303.6896430850029,311.1137346625328,298.8045175075531,284.22180557250977,158.62527540326118,202.13869497179985,246.8709717988968,288.6088075041771,320.5281563401222,350.8931667804718,375.02326744794846,390.88911259174347,396.7888222336769,395.51487439870834,388.9283055663109,374.12953424453735,354.4034681916237,327.7124652862549,291.7052270770073,248.21533173322678,204.42358231544495,136.40511965751648,125.42903485894203,125.73216684162617,132.5082475244999,141.22532430291176,124.8051678687334,117.85945317149162,115.5444178879261,117.80503834784031,133.95922251045704,153.34396651387215,175.54845282435417,197.84725013375282,221.32168328762054,254.41878220438957,258.01436227560043,259.5122050642967,259.40207743644714,257.6993678212166,160.20353946089745,152.91571322083473,154.08382880687714,162.9705529808998,166.97284254431725,165.9910607635975,162.54242011904716,153.27669900655746,153.54960945248604,161.41372567415237,164.2092010974884,165.60474428534508,304.5081325173378,293.080149769783,285.7897810935974,289.20941120386124,285.0854995250702,297.55084973573685,315.9647243618965,323.1935125589371,328.84532129764557,330.9283525943756,328.2411849498749,319.88023656606674,304.95905363559723,307.87637865543365,309.46834510564804,307.0636554956436,315.6846014261246,302.4349765777588,305.86375945806503,303.0289699435234,0.4042927756028273,0.16609597947716376,0.5463188166858277,0.16416128068420707,0.19827817583717502,0.48324259408167297,0.4314480614683569,0.2329132334166509,0.37921505610544065,0.051059567795175946,0.2774920831277041,0.5457754461913793,0.556722653369145,0.07720391469100284,0.2248049340659213,0.47580114554024594,0.2232529720514571,0.10982716677620938,0.17682450405676597,0.1822313719958419,0.05036941170692444,0.20189478993415833,0.2943914234638214,0.04062925651669502,0.22329573333263397,0.15291157364845276,0.036507830023765564,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
1024,1024.0,46.41712188720703,58.87247085571289,462.91424560546875,549.4004516601562,0.6062537431716919,208.890683054924,216.10396921634674,227.3836688697338,239.59488451480865,252.9076999425888,269.91123273968697,291.4847481250763,312.612122297287,341.6027498245239,367.2278255224228,391.8627333641052,412.11122274398804,428.13323825597763,441.72773480415344,451.7614048719406,459.12123799324036,463.76929074525833,257.07400023937225,266.0147872567177,272.4075262248516,279.3486088514328,284.1501224040985,276.3182955980301,290.65852761268616,307.3265737295151,324.9620282649994,350.96941620111465,296.83953434228897,300.1141145825386,302.42515683174133,303.82843494415283,298.0429396033287,303.28217536211014,309.5272922515869,313.27502399683,316.4486423134804,261.0856984555721,261.92576318979263,270.57826951146126,278.42625617980957,272.9479305446148,264.38384860754013,325.95332086086273,324.7961622476578,331.37082785367966,348.5102391242981,338.81928384304047,333.3318445086479,289.40533608198166,284.71920758485794,285.48343509435654,288.0106258392334,292.7010217308998,299.59395557641983,305.70648550987244,311.2365657091141,313.1098195910454,307.2819149494171,300.4465413093567,296.73036843538284,294.5450323820114,288.82050454616547,291.8122789263725,297.2466239333153,301.50283724069595,309.26347464323044,304.5515102148056,299.6466860175133,199.16465684771538,225.86122632026672,252.0052294433117,275.7120433449745,291.9288891553879,306.14970207214355,317.59218007326126,322.6699995994568,321.94114804267883,316.07076704502106,308.7770837545395,295.73496758937836,279.28861409425735,258.46764400601387,230.7815569639206,201.99694886803627,174.06721889972687,163.99948179721832,157.42028683423996,159.30347211658955,162.51585140824318,164.14448201656342,144.03478309512138,135.58132603764534,129.8702958226204,126.63302786648273,132.05977000296116,155.85872896015644,168.38059604167938,182.6787094771862,197.66713187098503,228.09303656220436,226.5617187321186,223.49589124321938,221.57861545681953,221.56662076711655,171.02153033018112,162.89959281682968,162.20839723944664,166.8500381708145,169.63726460933685,171.70052856206894,158.36757600307465,147.92754754424095,144.60843831300735,146.75692535936832,149.3166833370924,153.86603988707066,270.32676964998245,260.01570627093315,250.66659927368164,250.02727091312408,244.62092101573944,249.96221840381622,257.13143303990364,267.94938921928406,273.5059070587158,277.1983462572098,278.6799880862236,277.86880761384964,271.0893380641937,268.10160905122757,266.6328105330467,262.48974084854126,260.1895849406719,253.61555770039558,258.9387933909893,260.7539939880371,0.3886169100593822,0.26761182256941846,0.5372001110241064,0.2063435929125245,0.3109900790373089,0.6153423489480414,0.3670254356877152,0.2721964913665166,0.37921505610544065,0.24506875596330674,0.24848471821561594,0.529930709588755,0.5639153598209176,0.08660868569906592,0.21017918200867766,0.4336592692548267,0.21490923307889523,0.154669433060178,0.1275616304094745,0.2670119488223297,0.014264285564422607,0.01780838891863823,0.24333588778972626,0.008190526627004147,0.3225090205669403,0.31706100702285767,0.07683081924915314,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
1025,1025.0,42.99192428588867,76.58268737792969,484.2574768066406,539.8413696289062,0.8338686227798462,193.91785562038422,194.21959221363068,197.69583493471146,202.59663835167885,212.26038336753845,226.28705650568008,245.87464183568954,269.34185922145844,303.8762018084526,339.76784497499466,376.91643834114075,408.6007684469223,436.1732691526413,462.2649163007736,482.57682025432587,496.4953288435936,505.2869886159897,229.81494814157486,248.5142543911934,267.7276335656643,285.0740775465965,297.376149892807,308.6983323097229,332.1811780333519,358.07041078805923,383.8663876056671,409.84801948070526,307.16397911310196,305.7377904653549,303.8220852613449,301.9076481461525,284.65677350759506,292.8726866841316,303.0570164322853,312.7743124961853,322.8906452655792,242.66569167375565,253.53640019893646,266.4914183318615,276.9578292965889,264.8267090320587,252.0153447985649,345.4340770840645,353.5533756017685,366.23450368642807,386.3683268427849,368.9718961715698,356.9297134876251,264.6696202456951,266.8018087744713,277.5055065751076,286.91092133522034,299.2914095520973,311.15996688604355,315.99539518356323,315.6933844089508,308.7437778711319,293.6164379119873,277.57768481969833,269.8587767779827,269.94810849428177,276.29665806889534,287.5123381614685,300.8766233921051,310.32919734716415,309.1706097126007,295.7879886031151,282.4300780892372,160.1852211356163,190.9054833650589,221.40360951423645,249.717638194561,272.4145042896271,293.61217349767685,311.82158172130585,323.841552734375,330.19400119781494,330.66796243190765,326.30926698446274,314.55816954374313,298.8676208257675,278.23404401540756,250.0569473206997,215.98750680685043,181.6075849533081,121.3264099508524,113.86699855327606,116.74221560359001,124.10499818623066,132.12224498391151,126.1666852235794,118.47618289291859,114.8120965063572,115.70324368774891,127.38997258245945,137.29467943310738,151.1624849587679,166.3335445523262,182.50949189066887,211.55990839004517,212.7031910419464,213.1929087638855,214.66087132692337,216.62081882357597,140.14797165989876,135.9200145304203,137.9349260777235,144.69941809773445,145.28001427650452,144.03594836592674,149.29394155740738,143.3899450302124,143.33133317530155,147.69482903182507,148.26877556741238,149.65088173747063,253.0214849114418,243.24961259961128,237.0076748728752,239.98972952365875,236.69634491205215,247.08380952477455,261.93122148513794,271.2489041686058,275.8469361066818,277.1338003873825,274.05920803546906,266.30596473813057,253.68758916854858,254.56234022974968,256.168754696846,254.57940131425858,262.24775716662407,256.2546807527542,258.7602663040161,256.3532221317291,0.37507128937217576,0.20452737333923057,0.5298336681452669,0.20310390610707843,0.29730535156664956,0.43925776767885044,0.4964034978458789,0.23612924878542008,0.37921505610544065,0.10148868519583917,0.2365282821293684,0.5504282675360042,0.5248082389594917,0.10880670508244729,0.24487038028182612,0.41926738126189067,0.30689362070462056,0.18196184193931267,0.12359861172437783,0.2987542859359897,0.05485450103878975,0.4202366769313812,0.13849635422229767,0.004075183067470789,0.25244179368019104,0.06105676293373108,0.06883877515792847,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
1026,1026.0,48.21798324584961,62.08671569824219,456.6046447753906,549.205322265625,0.6248453855514526,199.76906716823578,206.42969274520874,216.01323038339615,226.04620137810707,238.3482308089733,253.10538136959076,272.6252100467682,293.1570613980293,321.47517508268356,347.16504687070847,372.73521810770035,394.54352629184723,413.20964592695236,430.0060416460037,443.04685711860657,452.3892593383789,458.7574399113655,245.3288868367672,256.7079654633999,266.75427106022835,277.36823803186417,285.01313722133636,273.2981902360916,289.46057879924774,308.48108798265457,328.77753043174744,354.7169474363327,293.63844871520996,295.9101413488388,297.18371856212616,297.82224148511887,289.3408782482147,295.1649416089058,301.70926982164383,306.2276874780655,310.5197604894638,252.43868398666382,255.89812153577805,265.19035947322845,273.304636657238,267.01481118798256,258.0204339027405,323.63524973392487,324.20610159635544,331.655513882637,349.58019691705704,338.83342385292053,331.8313997387886,274.3808453977108,271.356688529253,274.2316451072693,277.988632440567,283.9431294798851,290.74956852197647,294.54382729530334,301.01924097537994,302.83346676826477,296.03782629966736,287.27851432561874,282.6598008275032,279.7350235581398,276.4005058705807,280.97682678699493,287.585488319397,290.0854562520981,300.07649278640747,294.2775933742523,287.74671429395676,202.90954059362411,228.35660254955292,252.6542387008667,274.6616231203079,289.6742997765541,303.6352561712265,315.0438385605812,320.67688250541687,321.13165694475174,316.95731127262115,310.37872821092606,298.3655694723129,283.45537054538727,264.63232684135437,238.8819452226162,211.03422501683235,182.97430408000946,175.35579451918602,167.84334182739258,169.169835627079,172.72845742106438,175.65137180685997,154.37531250715256,144.81833839416504,138.25606030225754,134.78494723141193,141.27647517621517,165.66406206786633,176.62172877788544,189.44285345077515,203.24305924773216,232.55959376692772,230.96202984452248,228.2267096042633,227.34053698182106,227.96297174692154,180.62827742099762,172.8806205689907,171.68338590860367,175.7165668308735,179.6042457818985,181.7725333571434,167.83183389902115,157.70399321615696,154.44428551197052,156.301150649786,160.06881035864353,164.43907043337822,275.54887694120407,265.7168061733246,256.8917909860611,256.630240380764,251.67091977596283,257.090781211853,265.3550148010254,273.76191687583923,278.56711077690125,282.07066601514816,283.2486752271652,282.58273154497147,275.91439658403397,273.7563741803169,272.367966234684,268.48261123895645,267.37301579117775,259.72679275274277,265.1040649116039,266.44016522169113,0.36647516074089603,0.2587991761381252,0.47116160273521734,0.22858670878298648,0.28741644265629507,0.5770941829826238,0.383494142241644,0.3276454217142869,0.3832329132482978,0.21589262243316318,0.2959117523605493,0.5531921508428485,0.540286471016304,0.13587050552857285,0.26525876826004985,0.5120385052394002,0.2943377817738544,0.20719378717946663,0.15935154534327214,0.21535665529435571,0.020819762721657753,0.02551461197435856,0.2107301503419876,0.007700047921389341,0.4249524772167206,0.20688247680664062,0.10340047627687454,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
1027,1027.0,51.25751495361328,62.059967041015625,455.6890869140625,545.4737548828125,0.6919170618057251,195.64686632156372,204.76003766059875,216.5240844488144,229.70211112499237,245.16660463809967,263.0915789604187,286.0505790710449,309.77390146255493,340.229825258255,366.02514696121216,391.1407117843628,412.40729331970215,430.02942943573,443.6977982521057,452.49037885665894,457.9108610153198,460.91386365890503,238.78141057491302,248.6156415939331,258.15797662734985,269.7668561935425,278.8011292219162,271.63490557670593,287.76409816741943,306.6313283443451,326.13644099235535,351.59954380989075,292.32001423835754,296.8845534324646,300.1183879375458,302.68255853652954,295.5256276130676,302.06035447120667,308.88578510284424,312.34845900535583,315.2833585739136,251.74723982810974,253.86415123939514,262.89169561862946,271.48387026786804,266.61419010162354,257.9390342235565,323.4813356399536,323.5026321411133,330.37010049819946,347.5595452785492,338.3612859249115,331.98442101478577,282.31663608551025,278.59165918827057,282.2549350261688,286.37551403045654,291.92704153060913,298.4104542732239,302.14403796195984,310.1185324192047,313.5098042488098,307.35874104499817,298.47058749198914,292.1442201137543,287.94805812835693,285.2460482120514,289.90295934677124,295.95172095298767,297.60954904556274,309.47774291038513,304.21045184135437,297.6967601776123,221.06200808286667,246.68783503770828,271.5152071714401,293.22270905971527,307.53385853767395,320.6958884000778,330.9647401571274,335.19721752405167,333.0207282304764,325.4380671977997,316.86517333984375,303.3398166894913,286.5210930109024,265.1180783510208,236.76864910125732,207.26037272810936,178.2853485941887,193.63835287094116,183.79792353510857,181.75376081466675,182.23291862010956,182.34963622689247,153.46098586916924,142.98497815430164,136.1758413016796,132.84648624062538,138.4634289741516,168.65924909710884,178.5560829937458,190.50219935178757,203.5005223751068,237.34620583057404,233.9757929444313,229.64216947555542,227.5052894949913,227.2613026201725,196.7333611547947,188.02835300564766,184.9565334022045,185.4162861406803,191.5627349615097,195.66223642230034,168.8409499526024,158.97706346213818,154.72185319662094,154.59383469820023,159.0957228243351,164.6897953003645,281.4100431203842,268.74359169602394,257.216407507658,255.81510943174362,249.94998413324356,254.94359216094017,262.9813107550144,272.7915461063385,279.72752141952515,284.5769900083542,287.1879330277443,287.8681592941284,281.0081559419632,275.8333715200424,273.3891572356224,268.59237203001976,265.3962925672531,259.3309479355812,265.65237951278687,268.329916626215,0.401269630520821,0.34897441846481403,0.3806368312990657,0.23030146488977152,0.32851684045448576,0.5600444012960019,0.4140358667851052,0.46621366634349365,0.38702755610544065,0.3455795682079164,0.3043932629521699,0.5407178754181633,0.480239364390703,0.19410121581477774,0.3226689515331332,0.45941995708838984,0.4197809672619603,0.24983683454891578,0.14617556195587555,0.2229395212860741,0.02268434502184391,0.026618575677275658,0.22532948851585388,0.010243595577776432,0.4179966151714325,0.20937255024909973,0.08775478601455688,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
1028,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
1029,1029.0,65.38056945800781,84.80403900146484,452.9833984375,532.6234741210938,0.70350182056427,201.34267807006836,209.7397289276123,222.10841178894043,237.56305599212646,254.87613487243652,272.6691837310791,292.46450424194336,312.9934387207031,340.97858238220215,364.5431709289551,389.14363861083984,412.66827964782715,431.4018783569336,448.6873474121094,460.1094169616699,465.07642936706543,466.81103324890137,236.7240447998047,246.53122329711914,257.44383239746094,269.9189987182617,280.112585067749,281.9691553115845,298.6806221008301,318.91494369506836,341.30108070373535,369.3559379577637,293.96532440185547,297.52383041381836,299.51125144958496,301.7936420440674,295.236478805542,300.8114585876465,308.1107635498047,313.4968032836914,318.85100173950195,253.91661643981934,259.85071849823,269.91389179229736,279.43704414367676,272.80381202697754,263.12370681762695,326.86618423461914,329.5347557067871,338.8097438812256,357.2354679107666,345.7783794403076,337.06061363220215,290.7834014892578,285.3316526412964,286.5341148376465,291.70851707458496,297.82606315612793,304.01828384399414,307.35373878479004,314.36712074279785,316.67366790771484,308.9249858856201,299.10675048828125,295.6067714691162,296.4895076751709,288.6917018890381,294.34440422058105,301.4673824310303,302.4619846343994,312.4104709625244,306.0463008880615,298.22440338134766,214.3300740122795,237.75813925266266,261.09996861219406,280.82051396369934,293.8534655570984,305.1884880065918,313.7334358692169,316.819717168808,315.11134099960327,308.97160506248474,301.5982575416565,290.629168510437,277.56295895576477,260.174484372139,235.4894215464592,208.2710509300232,181.8686025738716,179.63882160186768,171.06877452135086,170.1820473074913,171.73962450027466,172.9223068356514,153.3174694776535,143.94823694229126,137.29432046413422,133.36333966255188,139.09990668296814,166.3708239197731,176.88562908768654,188.54893612861633,200.77485501766205,229.93185567855835,228.8732437491417,225.74181979894638,224.64290535449982,224.44139277935028,184.47202044725418,177.25263476371765,175.45275127887726,178.30088952183723,181.18040478229523,183.65032356977463,167.06953462958336,157.52481722831726,154.17424535751343,154.9939594566822,157.7188958823681,162.4608210325241,267.1329220533371,256.34112095832825,247.33051371574402,247.36906707286835,242.31349754333496,248.26763105392456,257.48468685150146,263.7866631746292,269.4462912082672,273.3305000066757,273.71175652742386,272.2537854909897,266.46525889635086,263.25999891757965,262.03223383426666,258.49955785274506,258.76829320192337,251.17264688014984,256.0524020791054,256.9002165198326,0.3841268176715593,0.275912229291561,0.4814148433710435,0.2478185921112323,0.2863095379864976,0.5320995992756865,0.5351594167950585,0.33989830928087195,0.3832329132482978,0.270501672517613,0.3489587930785923,0.5654694341160215,0.47951548472544203,0.18014218649734692,0.2825066473450755,0.4784246298123776,0.26924395175074817,0.11321551886128621,0.1400913602186657,0.2711246237900218,0.06048211827874184,0.08456750214099884,0.38720202445983887,0.003694562939926982,0.32607653737068176,0.08175014704465866,0.056227121502161026,/Users/suhwan/Dropbox/github/experiment/SEP_data_repo/behave_task/MR_cam/fMRI_FACE_TEST_210707_Suhwan_SESS01_RUN01.mp4
